2018-05-09;1623.04
2018-05-08;1608.94
2018-05-07;1600.45
2018-05-04;1577.82
2018-05-03;1591.05
2018-05-02;1592.12
2018-04-30;1582.2
2018-04-27;1583.11
2018-04-26;1575.23
2018-04-25;1574.02
2018-04-24;1593.1
2018-04-23;1587.65
2018-04-20;1576.98
2018-04-19;1563.83
2018-04-18;1553.88
2018-04-17;1548.5
2018-04-16;1533.74
2018-04-13;1534.04
2018-04-12;1520.85
2018-04-11;1526.47
2018-04-10;1526.99
2018-04-09;1527.56
2018-04-06;1526.43
2018-04-05;1527.44
2018-04-04;1511.69
2018-04-03;1533.2
2018-03-29;1537.25
2018-03-28;1512.13
2018-03-27;1517.55
2018-03-26;1519.79
2018-03-23;1520.66
2018-03-22;1547.62
2018-03-21;1553.18
2018-03-20;1556.07
2018-03-19;1573.27
2018-03-16;1593.43
2018-03-15;1592.28
2018-03-14;1598.35
2018-03-13;1603.34
2018-03-12;1602.26
2018-03-09;1592.77
2018-03-08;1586.22
2018-03-07;1564.2
2018-03-06;1569.75
2018-03-05;1548.03
2018-03-02;1559.5
2018-03-01;1583.23
2018-02-28;1594.51
2018-02-27;1595.35
2018-02-26;1591.59
2018-02-23;1580.14
2018-02-22;1575.16
2018-02-21;1577.74
2018-02-20;1570.36
2018-02-19;1562.46
2018-02-16;1557.29
2018-02-15;1550.28
2018-02-14;1533.7
2018-02-13;1527.17
2018-02-12;1531.86
2018-02-09;1523.45
2018-02-08;1550.44
2018-02-07;1555.29
2018-02-06;1535.28
2018-02-05;1581.69
2018-02-02;1602.02
2018-02-01;1610.27
2018-01-31;1613.16
2018-01-30;1612.24
2018-01-29;1620.46
2018-01-26;1614.6
2018-01-25;1630
2018-01-24;1645.06
2018-01-23;1647.69
2018-01-22;1639.05
2018-01-19;1631.63
2018-01-18;1630.53
2018-01-17;1629.67
2018-01-16;1630.01
2018-01-15;1630.22
2018-01-12;1634.58
2018-01-11;1632.9
2018-01-10;1631.91
2018-01-09;1633.96
2018-01-08;1622.41
2018-01-05;1611.31
2018-01-04;1606.71
2018-01-03;1591.1
2018-01-02;1583.38
2017-12-29;1591.58
2017-12-28;1594.95
2017-12-27;1613.76
2017-12-22;1616.22
2017-12-21;1616.98
2017-12-20;1613.69
2017-12-19;1620.57
2017-12-18;1616.26
2017-12-15;1610.59
2017-12-14;1622.08
2017-12-13;1624.32
2017-12-12;1625.05
2017-12-11;1627.94
2017-12-08;1621.38
2017-12-07;1606.94
2017-12-06;1609.21
2017-12-05;1620.45
2017-12-04;1624.05
2017-12-01;1611.07
2017-11-30;1624.47
2017-11-29;1628.76
2017-11-28;1622.11
2017-11-27;1618.85
2017-11-24;1620.25
2017-11-23;1616.79
2017-11-22;1637.99
2017-11-21;1639.92
2017-11-20;1626.02
2017-11-17;1633.94
2017-11-16;1636.96
2017-11-15;1628.48
2017-11-14;1635.55
2017-11-13;1634.87
2017-11-10;1646.15
2017-11-09;1662.99
2017-11-08;1672.76
2017-11-07;1681.67
2017-11-06;1681.75
2017-11-03;1678.45
2017-11-02;1674.77
2017-11-01;1681.13
2017-10-31;1675.61
2017-10-30;1667.26
2017-10-27;1666.07
2017-10-26;1659.65
2017-10-25;1657.42
2017-10-24;1661.54
2017-10-23;1669.42
2017-10-20;1671.41
2017-10-19;1647.32
2017-10-18;1648.7
2017-10-17;1641.3
2017-10-16;1644.19
2017-10-13;1644.84
2017-10-12;1649.42
2017-10-11;1647.22
2017-10-10;1651.13
2017-10-09;1653.76
2017-10-06;1655.17
2017-10-05;1655.97
2017-10-04;1651.73
2017-10-03;1650.46
2017-10-02;1641.65
2017-09-29;1637.82
2017-09-28;1627.31
2017-09-27;1627.69
2017-09-26;1614.12
2017-09-25;1608.49
2017-09-22;1600.77
2017-09-21;1597.56
2017-09-20;1588.48
2017-09-19;1586.22
2017-09-18;1586.82
2017-09-15;1591.32
2017-09-14;1587.98
2017-09-13;1580.9
2017-09-12;1581.13
2017-09-11;1573.34
2017-09-08;1553.23
2017-09-07;1553.87
2017-09-06;1546.99
2017-09-05;1555.85
2017-09-04;1558.79
2017-09-01;1560.87
2017-08-31;1550.55
2017-08-30;1537.88
2017-08-29;1536.88
2017-08-28;1543.8
2017-08-25;1551.62
2017-08-24;1546.86
2017-08-23;1546.82
2017-08-22;1543.99
2017-08-21;1532.12
2017-08-18;1540.09
2017-08-17;1552.5
2017-08-16;1556.55
2017-08-15;1560.5
2017-08-14;1556.35
2017-08-11;1554.75
2017-08-10;1571.12
2017-08-09;1581.32
2017-08-08;1583.14
2017-08-07;1578.88
2017-08-04;1577.61
